Depth,Density
2714.7,
2714.85,
2715.01,
2715.16,
2715.31,
2715.46,
2715.62,
2715.77,
2715.92,
2716.07,
2716.23,
2716.38,
2716.53,
2716.68,
2716.83,
2716.99,
2717.14,
2717.29,
2717.44,
2717.6,
2717.75,
2717.9,
2718.05,
2718.21,
2718.36,
2718.51,
2718.66,
2718.82,
2718.97,
2719.12,
2719.27,
2719.43,
2719.58,
2719.73,
2719.88,
2720.04,
2720.19,
2720.34,
2720.49,
2720.64,
2720.8,
2720.95,
2721.1,
2721.25,
2721.41,
2721.56,
2721.71,
2721.86,
2722.02,
2722.17,
2722.32,
2722.47,
2722.63,
2722.78,
2722.93,
2723.08,
2723.24,
2723.39,
2723.54,
2723.69,
2723.85,
2724,
2724.15,
2724.3,
2724.45,
2724.61,
2724.76,
2724.91,
2725.06,
2725.22,
2725.37,
2725.52,
2725.67,
2725.83,
2725.98,
2726.13,
2726.28,
2726.44,
2726.59,
2726.74,
2726.89,
2727.05,
2727.2,
2727.35,
2727.5,
2727.66,
2727.81,
2727.96,
2728.11,
2728.26,
2728.42,
2728.57,
2728.72,
2728.87,
2729.03,
2729.18,
2729.33,
2729.48,
2729.64,
2729.79,
2729.94,
2730.09,
2730.25,
2730.4,
2730.55,
2730.7,
2730.86,
2731.01,
2731.16,
2731.31,
2731.47,
2731.62,
2731.77,
2731.92,
2732.07,
2732.23,
2732.38,
2732.53,
2732.68,
2732.84,
2732.99,
2733.14,
2733.29,
2733.45,
2733.6,
2733.75,
2733.9,
2734.06,
2734.21,
2734.36,
2734.51,
2734.67,
2734.82,
2734.97,
2735.12,
2735.28,
2735.43,
2735.58,
2735.73,
2735.88,
2736.04,
2736.19,
2736.34,
2736.49,
2736.65,
2736.8,
2736.95,
2737.1,
2737.26,
2737.41,
2737.56,
2737.71,
2737.87,
2738.02,
2738.17,
2738.32,
2738.48,
2738.63,
2738.78,
2738.93,
2739.09,
2739.24,
2739.39,
2739.54,
2739.69,
2739.85,
2740,
2740.15,
2740.3,
2740.46,
2740.61,
2740.76,
2740.91,
2741.07,
2741.22,
2741.37,
2741.52,
2741.68,
2741.83,
2741.98,
2742.13,
2742.29,
2742.44,
2742.59,
2742.74,
2742.9,
2743.05,
2743.2,
2743.35,
2743.5,
2743.66,
2743.81,
2743.96,
2744.11,
2744.27,
2744.42,
2744.57,
2744.72,
2744.88,
2745.03,
2745.18,
2745.33,
2745.49,
2745.64,
2745.79,
2745.94,
2746.1,
2746.25,
2746.4,
2746.55,
2746.71,
2746.86,
2747.01,
2747.16,
2747.31,
2747.47,
2747.62,
2747.77,
2747.92,
2748.08,
2748.23,
2748.38,
2748.53,
2748.69,
2748.84,
2748.99,
2749.14,
2749.3,
2749.45,
2749.6,
2749.75,
2749.91,
2750.06,
2750.21,
2750.36,
2750.52,
2750.67,
2750.82,
2750.97,
2751.12,
2751.28,
2751.43,
2751.58,
2751.73,
2751.89,
2752.04,
2752.19,
2752.34,
2752.5,
2752.65,
2752.8,
2752.95,
2753.11,
2753.26,
2753.41,
2753.56,
2753.72,
2753.87,
2754.02,
2754.17,
2754.33,
2754.48,
2754.63,
2754.78,
2754.93,
2755.09,
2755.24,
2755.39,
2755.54,
2755.7,
2755.85,
2756,
2756.15,
2756.31,
2756.46,
2756.61,
2756.76,
2756.92,
2757.07,
2757.22,
2757.37,
2757.53,
2757.68,
2757.83,
2757.98,
2758.14,
2758.29,
2758.44,
2758.59,
2758.74,
2758.9,
2759.05,
2759.2,
2759.35,
2759.51,
2759.66,
2759.81,
2759.96,
2760.12,
2760.27,
2760.42,
2760.57,
2760.73,
2760.88,
2761.03,
2761.18,
2761.34,
2761.49,
2761.64,
2761.79,
2761.95,
2762.1,
2762.25,
2762.4,
2762.55,
2762.71,
2762.86,
2763.01,
2763.16,
2763.32,
2763.47,
2763.62,
2763.77,
2763.93,
2764.08,
2764.23,
2764.38,
2764.54,
2764.69,
2764.84,
2764.99,
2765.15,
2765.3,
2765.45,
2765.6,
2765.76,
2765.91,
2766.06,
2766.21,
2766.36,
2766.52,
2766.67,
2766.82,
2766.97,
2767.13,
2767.28,
2767.43,
2767.58,
2767.74,
2767.89,
2768.04,
2768.19,
2768.35,
2768.5,
2768.65,
2768.8,
2768.96,
2769.11,
2769.26,
2769.41,
2769.57,
2769.72,
2769.87,
2770.02,
2770.17,
2770.33,
2770.48,
2770.63,
2770.78,
2770.94,
2771.09,
2771.24,
2771.39,
2771.55,
2771.7,
2771.85,
2772,
2772.16,
2772.31,
2772.46,
2772.61,
2772.77,
2772.92,
2773.07,
2773.22,
2773.38,
2773.53,
2773.68,
2773.83,
2773.98,
2774.14,
2774.29,
2774.44,2.16
2774.59,2.15
2774.75,2.15
2774.9,2.14
2775.05,2.16
2775.2,2.19
2775.36,2.21
2775.51,2.22
2775.66,2.21
2775.81,2.18
2775.97,2.15
2776.12,2.12
2776.27,2.09
2776.42,2.05
2776.58,2
2776.73,1.96
2776.88,1.92
2777.03,1.88
2777.19,1.86
2777.34,1.86
2777.49,1.87
2777.64,1.89
2777.79,1.89
2777.95,1.87
2778.1,1.85
2778.25,1.83
2778.4,1.81
2778.56,1.8
2778.71,1.79
2778.86,1.8
2779.01,1.81
2779.17,1.84
2779.32,1.87
2779.47,1.93
2779.62,2
2779.78,2.08
2779.93,2.13
2780.08,2.16
2780.23,2.17
2780.39,2.15
2780.54,2.15
2780.69,2.18
2780.84,2.23
2781,2.28
2781.15,2.32
2781.3,2.33
2781.45,2.31
2781.6,2.3
2781.76,2.32
2781.91,2.37
2782.06,2.45
2782.21,2.53
2782.37,2.58
2782.52,2.6
2782.67,2.59
2782.82,2.57
2782.98,2.55
2783.13,2.54
2783.28,2.53
2783.43,2.53
2783.59,2.53
2783.74,2.54
2783.89,2.54
2784.04,2.55
2784.2,2.57
2784.35,2.59
2784.5,2.62
2784.65,2.64
2784.81,2.65
2784.96,2.65
2785.11,2.63
2785.26,2.61
2785.41,2.58
2785.57,2.56
2785.72,2.54
2785.87,2.54
2786.02,2.54
2786.18,2.55
2786.33,2.56
2786.48,2.56
2786.63,2.56
2786.79,2.55
2786.94,2.55
2787.09,2.55
2787.24,2.56
2787.4,2.56
2787.55,2.57
2787.7,2.58
2787.85,2.59
2788.01,2.59
2788.16,2.6
2788.31,2.59
2788.46,2.58
2788.62,2.56
2788.77,2.55
2788.92,2.55
2789.07,2.56
2789.22,2.57
2789.38,2.58
2789.53,2.59
2789.68,2.6
2789.83,2.61
2789.99,2.62
2790.14,2.63
2790.29,2.62
2790.44,2.6
2790.6,2.58
2790.75,2.56
2790.9,2.55
2791.05,2.54
2791.21,2.53
2791.36,2.52
2791.51,2.52
2791.66,2.53
2791.82,2.54
2791.97,2.56
2792.12,2.57
2792.27,2.58
2792.43,2.58
2792.58,2.57
2792.73,2.57
2792.88,2.56
2793.03,2.55
2793.19,2.55
2793.34,2.55
2793.49,2.56
2793.64,2.58
2793.8,2.6
2793.95,2.61
2794.1,2.61
2794.25,2.6
2794.41,2.6
2794.56,2.6
2794.71,2.61
2794.86,2.63
2795.02,2.64
2795.17,2.63
2795.32,2.62
2795.47,2.6
2795.63,2.58
2795.78,2.58
2795.93,2.59
2796.08,2.6
2796.24,2.62
2796.39,2.63
2796.54,2.63
2796.69,2.62
2796.84,2.62
2797,2.63
2797.15,2.64
2797.3,2.66
2797.45,2.66
2797.61,2.65
2797.76,2.62
2797.91,2.6
2798.06,2.59
2798.22,2.59
2798.37,2.6
2798.52,2.6
2798.67,2.6
2798.83,2.59
2798.98,2.57
2799.13,2.55
2799.28,2.54
2799.44,2.52
2799.59,2.52
2799.74,2.52
2799.89,2.54
2800.05,2.56
2800.2,2.6
2800.35,2.62
2800.5,2.63
2800.65,2.61
2800.81,2.58
2800.96,2.55
2801.11,2.53
2801.26,2.52
2801.42,2.51
2801.57,2.51
2801.72,2.51
2801.87,2.51
2802.03,2.53
2802.18,2.55
2802.33,2.57
2802.48,2.59
2802.64,2.61
2802.79,2.63
2802.94,2.65
2803.09,2.66
2803.25,2.68
2803.4,2.68
2803.55,2.68
2803.7,2.67
2803.86,2.65
2804.01,2.62
2804.16,2.59
2804.31,2.57
2804.46,2.56
2804.62,2.58
2804.77,2.6
2804.92,2.63
2805.07,2.64
2805.23,2.64
2805.38,2.62
2805.53,2.6
2805.68,2.58
2805.84,2.59
2805.99,2.62
2806.14,2.65
2806.29,2.67
2806.45,2.67
2806.6,2.64
2806.75,2.6
2806.9,2.56
2807.06,2.51
2807.21,2.46
2807.36,2.41
2807.51,2.38
2807.67,2.36
2807.82,2.34
2807.97,2.32
2808.12,2.3
2808.27,2.3
2808.43,2.34
2808.58,2.43
2808.73,2.53
2808.88,2.61
2809.04,2.62
2809.19,2.57
2809.34,2.47
2809.49,2.34
2809.65,2.22
2809.8,2.11
2809.95,2.05
2810.1,2.05
2810.26,2.13
2810.41,2.26
2810.56,2.39
2810.71,2.49
2810.87,2.55
2811.02,2.56
2811.17,2.57
2811.32,2.57
2811.48,2.59
2811.63,2.61
2811.78,2.62
2811.93,2.64
2812.08,2.65
2812.24,2.65
2812.39,2.65
2812.54,2.64
2812.69,2.63
2812.85,2.63
2813,2.63
2813.15,2.63
2813.3,2.63
2813.46,2.62
2813.61,2.61
2813.76,2.61
2813.91,2.61
2814.07,2.63
2814.22,2.65
2814.37,2.66
2814.52,2.67
2814.68,2.66
2814.83,2.65
2814.98,2.64
2815.13,2.64
2815.29,2.64
2815.44,2.66
2815.59,2.67
2815.74,2.68
2815.89,2.68
2816.05,2.68
2816.2,2.68
2816.35,2.67
2816.5,2.67
2816.66,2.67
2816.81,2.66
2816.96,2.66
2817.11,2.65
2817.27,2.64
2817.42,2.64
2817.57,2.63
2817.72,2.62
2817.88,2.62
2818.03,2.61
2818.18,2.61
2818.33,2.62
2818.49,2.63
2818.64,2.64
2818.79,2.64
2818.94,2.63
2819.1,2.62
2819.25,2.61
2819.4,2.6
2819.55,2.59
2819.7,2.58
2819.86,2.58
2820.01,2.59
2820.16,2.61
2820.31,2.65
2820.47,2.69
2820.62,2.71
2820.77,2.71
2820.92,2.7
2821.08,2.69
2821.23,2.67
2821.38,2.66
2821.53,2.64
2821.69,2.62
2821.84,2.6
2821.99,2.58
2822.14,2.58
2822.3,2.59
2822.45,2.61
2822.6,2.63
2822.75,2.65
2822.91,2.66
2823.06,2.66
2823.21,2.67
2823.36,2.67
2823.51,2.67
2823.67,2.65
2823.82,2.64
2823.97,2.63
2824.12,2.64
2824.28,2.66
2824.43,2.67
2824.58,2.66
2824.73,2.63
2824.89,2.6
2825.04,2.6
2825.19,2.63
2825.34,2.67
2825.5,2.7
2825.65,2.71
2825.8,2.71
2825.95,2.72
2826.11,2.74
2826.26,2.78
2826.41,2.81
2826.56,2.81
2826.72,2.76
2826.87,2.67
2827.02,2.53
2827.17,2.38
2827.32,2.23
2827.48,2.09
2827.63,1.97
2827.78,1.91
2827.93,1.91
2828.09,1.99
2828.24,2.13
2828.39,2.29
2828.54,2.43
2828.7,2.53
2828.85,2.56
2829,2.53
2829.15,2.46
2829.31,2.38
2829.46,2.31
2829.61,2.27
2829.76,2.29
2829.92,2.37
2830.07,2.47
2830.22,2.56
2830.37,2.63
2830.53,2.67
2830.68,2.69
2830.83,2.68
2830.98,2.65
2831.13,2.6
2831.29,2.54
2831.44,2.49
2831.59,2.46
2831.74,2.45
2831.9,2.47
2832.05,2.51
2832.2,2.57
2832.35,2.63
2832.51,2.68
2832.66,2.72
2832.81,2.73
2832.96,2.73
2833.12,2.72
2833.27,2.71
2833.42,2.7
2833.57,2.71
2833.73,2.73
2833.88,2.75
2834.03,2.76
2834.18,2.76
2834.34,2.75
2834.49,2.73
2834.64,2.71
2834.79,2.7
2834.94,2.71
2835.1,2.71
2835.25,2.71
2835.4,2.71
2835.55,2.7
2835.71,2.7
2835.86,2.69
2836.01,2.68
2836.16,2.66
2836.32,2.63
2836.47,2.6
2836.62,2.58
2836.77,2.57
2836.93,2.56
2837.08,2.57
2837.23,2.59
2837.38,2.61
2837.54,2.63
2837.69,2.64
2837.84,2.63
2837.99,2.61
2838.15,2.58
2838.3,2.54
2838.45,2.51
2838.6,2.46
2838.75,2.41
2838.91,2.36
2839.06,2.34
2839.21,2.35
2839.36,2.4
2839.52,2.46
2839.67,2.53
2839.82,2.57
2839.97,2.6
2840.13,2.61
2840.28,2.61
2840.43,2.6
2840.58,2.59
2840.74,2.56
2840.89,2.54
2841.04,2.55
2841.19,2.57
2841.35,2.62
2841.5,2.66
2841.65,2.7
2841.8,2.71
2841.96,2.7
2842.11,2.69
2842.26,2.68
2842.41,2.67
2842.56,2.66
2842.72,2.64
2842.87,2.62
2843.02,2.61
2843.17,2.58
2843.33,2.55
2843.48,2.53
2843.63,2.52
2843.78,2.53
2843.94,2.56
2844.09,2.59
2844.24,2.63
2844.39,2.65
2844.55,2.66
2844.7,2.67
2844.85,2.68
2845,2.68
2845.16,2.66
2845.31,2.64
2845.46,2.63
2845.61,2.62
2845.77,2.63
2845.92,2.65
2846.07,2.69
2846.22,2.72
2846.37,2.73
2846.53,2.73
2846.68,2.73
2846.83,2.73
2846.98,2.72
2847.14,2.72
2847.29,2.71
2847.44,2.7
2847.59,2.7
2847.75,2.71
2847.9,2.71
2848.05,2.71
2848.2,2.71
2848.36,2.7
2848.51,2.68
2848.66,2.68
2848.81,2.69
2848.97,2.69
2849.12,2.69
2849.27,2.69
2849.42,2.68
2849.58,2.67
2849.73,2.66
2849.88,2.66
2850.03,2.67
2850.18,2.69
2850.34,2.7
2850.49,2.7
2850.64,2.7
2850.79,2.69
2850.95,2.68
2851.1,2.68
2851.25,2.69
2851.4,2.7
2851.56,2.72
2851.71,2.74
2851.86,2.75
2852.01,2.76
2852.17,2.76
2852.32,2.75
2852.47,2.75
2852.62,2.74
2852.78,2.73
2852.93,2.73
2853.08,2.72
2853.23,2.72
2853.39,2.73
2853.54,2.73
2853.69,2.73
2853.84,2.73
2853.99,2.73
2854.15,2.71
2854.3,2.68
2854.45,2.65
2854.6,2.62
2854.76,2.62
2854.91,2.63
2855.06,2.65
2855.21,2.69
2855.37,2.72
2855.52,2.73
2855.67,2.76
2855.82,2.8
2855.98,2.84
2856.13,2.86
2856.28,2.86
2856.43,2.84
2856.59,2.81
2856.74,2.79
2856.89,2.77
2857.04,2.75
2857.2,2.74
2857.35,2.73
2857.5,2.73
2857.65,2.74
2857.8,2.75
2857.96,2.76
2858.11,2.76
2858.26,2.76
2858.41,2.76
2858.57,2.75
2858.72,2.74
2858.87,2.73
2859.02,2.72
2859.18,2.72
2859.33,2.72
2859.48,2.72
2859.63,2.72
2859.79,2.73
2859.94,2.73
2860.09,2.73
2860.24,2.72
2860.4,2.72
2860.55,2.71
2860.7,2.71
2860.85,2.71
2861.01,2.71
2861.16,2.71
2861.31,2.72
2861.46,2.72
2861.61,2.71
2861.77,2.69
2861.92,2.66
2862.07,2.62
2862.22,2.6
2862.38,2.58
2862.53,2.59
2862.68,2.61
2862.83,2.64
2862.99,2.69
2863.14,2.74
2863.29,2.78
2863.44,2.78
2863.6,2.77
2863.75,2.75
2863.9,2.72
2864.05,2.7
2864.21,2.69
2864.36,2.69
2864.51,2.69
2864.66,2.68
2864.82,2.67
2864.97,2.67
2865.12,2.68
2865.27,2.69
2865.42,2.69
2865.58,2.69
2865.73,2.69
2865.88,2.67
2866.03,2.66
2866.19,2.66
2866.34,2.66
2866.49,2.67
2866.64,2.69
2866.8,2.7
2866.95,2.7
2867.1,2.69
2867.25,2.67
2867.41,2.63
2867.56,2.59
2867.71,2.56
2867.86,2.54
2868.02,2.55
2868.17,2.56
2868.32,2.56
2868.47,2.57
2868.63,2.56
2868.78,2.55
2868.93,2.56
2869.08,2.58
2869.23,2.61
2869.39,2.64
2869.54,2.67
2869.69,2.7
2869.84,2.72
2870,2.73
2870.15,2.73
2870.3,2.72
2870.45,2.71
2870.61,2.71
2870.76,2.71
2870.91,2.71
2871.06,2.7
2871.22,2.66
2871.37,2.61
2871.52,2.56
2871.67,2.54
2871.83,2.56
2871.98,2.6
2872.13,2.64
2872.28,2.68
2872.44,2.69
2872.59,2.68
2872.74,2.66
2872.89,2.64
2873.04,2.63
2873.2,2.63
2873.35,2.64
2873.5,2.65
2873.65,2.67
2873.81,2.68
2873.96,2.68
2874.11,2.68
2874.26,2.68
2874.42,2.69
2874.57,2.7
2874.72,2.73
2874.87,2.74
2875.03,2.73
2875.18,2.68
2875.33,2.61
2875.48,2.55
2875.64,2.53
2875.79,2.55
2875.94,2.6
2876.09,2.63
2876.25,2.63
2876.4,2.61
2876.55,2.57
2876.7,2.53
2876.85,2.51
2877.01,2.49
2877.16,2.47
2877.31,2.46
2877.46,2.47
2877.62,2.5
2877.77,2.53
2877.92,2.54
2878.07,2.52
2878.23,2.48
2878.38,2.42
2878.53,2.35
2878.68,2.31
2878.84,2.3
2878.99,2.33
2879.14,2.39
2879.29,2.46
2879.45,2.47
2879.6,2.42
2879.75,2.31
2879.9,2.18
2880.06,2.11
2880.21,2.13
2880.36,2.22
2880.51,2.36
2880.66,2.47
2880.82,2.55
2880.97,2.57
2881.12,2.58
2881.27,2.59
2881.43,2.6
2881.58,2.6
2881.73,2.59
2881.88,2.57
2882.04,2.55
2882.19,2.54
2882.34,2.55
2882.49,2.58
2882.65,2.61
2882.8,2.63
2882.95,2.64
2883.1,2.64
2883.26,2.63
2883.41,2.63
2883.56,2.62
2883.71,2.62
2883.87,2.62
2884.02,2.63
2884.17,2.65
2884.32,2.67
2884.47,2.69
2884.63,2.69
2884.78,2.68
2884.93,2.68
2885.08,2.67
2885.24,2.68
2885.39,2.7
2885.54,2.73
2885.69,2.75
2885.85,2.76
2886,2.76
2886.15,2.75
2886.3,2.73
2886.46,2.72
2886.61,2.72
2886.76,2.71
2886.91,2.71
2887.07,2.71
2887.22,2.69
2887.37,2.66
2887.52,2.59
2887.68,2.52
2887.83,2.47
2887.98,2.46
2888.13,2.51
2888.28,2.59
2888.44,2.67
2888.59,2.72
2888.74,2.73
2888.89,2.73
2889.05,2.73
2889.2,2.73
2889.35,2.74
2889.5,2.74
2889.66,2.73
2889.81,2.71
2889.96,2.69
2890.11,2.67
2890.27,2.66
2890.42,2.67
2890.57,2.68
2890.72,2.7
2890.88,2.71
2891.03,2.72
2891.18,2.72
2891.33,2.71
2891.49,2.7
2891.64,2.69
2891.79,2.68
2891.94,2.68
2892.09,2.69
2892.25,2.7
2892.4,2.72
2892.55,2.73
2892.7,2.74
2892.86,2.73
2893.01,2.72
2893.16,2.71
2893.31,2.69
2893.47,2.66
2893.62,2.58
2893.77,2.45
2893.92,2.31
2894.08,2.19
2894.23,2.14
2894.38,2.15
2894.53,2.21
2894.69,2.3
2894.84,2.4
2894.99,2.48
2895.14,2.54
2895.3,2.57
2895.45,2.57
2895.6,2.55
2895.75,2.52
2895.9,2.51
2896.06,2.52
2896.21,2.56
2896.36,2.61
2896.51,2.66
2896.67,2.68
2896.82,2.69
2896.97,2.69
2897.12,2.71
2897.28,2.73
2897.43,2.74
2897.58,2.74
2897.73,2.71
2897.89,2.67
2898.04,2.63
2898.19,2.6
2898.34,2.56
2898.5,2.49
2898.65,2.4
2898.8,2.28
2898.95,2.18
2899.11,2.12
2899.26,2.14
2899.41,2.22
2899.56,2.35
2899.71,2.49
2899.87,2.61
2900.02,2.68
2900.17,2.71
2900.32,2.7
2900.48,2.67
2900.63,2.65
2900.78,2.64
2900.93,2.63
2901.09,2.59
2901.24,2.53
2901.39,2.41
2901.54,2.24
2901.7,2.03
2901.85,1.82
2902,1.62
2902.15,
2902.31,
2902.46,
2902.61,
2902.76,
2902.92,
2903.07,
2903.22,
2903.37,
2903.52,
2903.68,
2903.83,
2903.98,
2904.13,
2904.29,
2904.44,
2904.59,
2904.74,
2904.9,
2905.05,
2905.2,
2905.35,
2905.51,
2905.66,
2905.81,
2905.96,
2906.12,
2906.27,
2906.42,
2906.57,
2906.73,
2906.88,
2907.03,
2907.18,
2907.33,
2907.49,
2907.64,
2907.79,
2907.94,
2908.1,
2908.25,
2908.4,
2908.55,
2908.71,
2908.86,
2909.01,
2909.16,
2909.32,
2909.47,
2909.62,
2909.77,
2909.93,
2910.08,
2910.23,
2910.38,
2910.54,
2910.69,
2910.84,
2910.99,
2911.14,
2911.3,
2911.45,
2911.6,
2911.75,
2911.91,
2912.06,
2912.21,
2912.36,
2912.52,
2912.67,
2912.82,
2912.97,
2913.13,
2913.28,
2913.43,
2913.58,
2913.74,
2913.89,
2914.04,
2914.19,
2914.35,
2914.5,
2914.65,
2914.8,
2914.95,
2915.11,
2915.26,
2915.41,
2915.56,
2915.72,
2915.87,
2916.02,
2916.17,
2916.33,
2916.48,
2916.63,
2916.78,
2916.94,
2917.09,
2917.24,
2917.39,
2917.55,
2917.7,
2917.85,
2918,
2918.16,
2918.31,
2918.46,
2918.61,
2918.76,
2918.92,
2919.07,
2919.22,
2919.37,
2919.53,
2919.68,
2919.83,
2919.98,
2920.14,
2920.29,
2920.44,
2920.59,
2920.75,
2920.9,
2921.05,
2921.2,
2921.36,
2921.51,
2921.66,
2921.81,
2921.97,
2922.12,
2922.27,
2922.42,
2922.57,
2922.73,
2922.88,
2923.03,
2923.18,
2923.34,
2923.49,
2923.64,
2923.79,
2923.95,
2924.1,
2924.25,
2924.4,
2924.56,
2924.71,
2924.86,
2925.01,
2925.17,
2925.32,
2925.47,
2925.62,
2925.78,
2925.93,
2926.08,
2926.23,
2926.38,
2926.54,
2926.69,
2926.84,
2926.99,
2927.15,
2927.3,
2927.45,
2927.6,
2927.76,
2927.91,
2928.06,
2928.21,
2928.37,
2928.52,
2928.67,
2928.82,
2928.98,
2929.13,
2929.28,
2929.43,
2929.59,
2929.74,
2929.89,
2930.04,
2930.19,
2930.35,
2930.5,
2930.65,
2930.8,
2930.96,
2931.11,
2931.26,
2931.41,
2931.57,
2931.72,
2931.87,
2932.02,
2932.18,
2932.33,
2932.48,
2932.63,
2932.79,
2932.94,
2933.09,
2933.24,
2933.4,
2933.55,
2933.7,
2933.85,
2934,
2934.16,
2934.31,
2934.46,
2934.61,
2934.77,
2934.92,
2935.07,
2935.22,
2935.38,
2935.53,
2935.68,
2935.83,
2935.99,
2936.14,
2936.29,
2936.44,
2936.6,
2936.75,
2936.9,
2937.05,
2937.21,
2937.36,
2937.51,
2937.66,
2937.81,
2937.97,
2938.12,
2938.27,
2938.42,
2938.58,
2938.73,
2938.88,
2939.03,
2939.19,
2939.34,
2939.49,
2939.64,
2939.8,
2939.95,
2940.1,
2940.25,
2940.41,
2940.56,
2940.71,
2940.86,
2941.02,
2941.17,
2941.32,
2941.47,
2941.62,
2941.78,
2941.93,
2942.08,
2942.23,
2942.39,
2942.54,
2942.69,
2942.84,
2943,
2943.15,
2943.3,
2943.45,
2943.61,
2943.76,
2943.91,
2944.06,
2944.22,
2944.37,
2944.52,
2944.67,
2944.83,
2944.98,
2945.13,
2945.28,
2945.43,
2945.59,
2945.74,
2945.89,
2946.04,
2946.2,
2946.35,
2946.5,
2946.65,
2946.81,
2946.96,
2947.11,
2947.26,
2947.42,
2947.57,
2947.72,
2947.87,
2948.03,
2948.18,
2948.33,
2948.48,
2948.64,
2948.79,
2948.94,
2949.09,
2949.24,
2949.4,
2949.55,
2949.7,
2949.85,
2950.01,
2950.16,
2950.31,
2950.46,
2950.62,
2950.77,
2950.92,
2951.07,
2951.23,
2951.38,
2951.53,
2951.68,
2951.84,
2951.99,
2952.14,
2952.29,
2952.45,
2952.6,
2952.75,
2952.9,
2953.05,
2953.21,
2953.36,
2953.51,
2953.66,
2953.82,
2953.97,
2954.12,
2954.27,
2954.43,
2954.58,
2954.73,
2954.88,
2955.04,
2955.19,
2955.34,
2955.49,
2955.65,
2955.8,
2955.95,
2956.1,
2956.26,
2956.41,
2956.56,
2956.71,
2956.86,
2957.02,
2957.17,
2957.32,
2957.47,
2957.63,
2957.78,
2957.93,
2958.08,
2958.24,
2958.39,
2958.54,
2958.69,
2958.85,
2959,
2959.15,
2959.3,
2959.46,
2959.61,
2959.76,
2959.91,
2960.07,
2960.22,
2960.37,
2960.52,
2960.67,
2960.83,
2960.98,
2961.13,
2961.28,
2961.44,
2961.59,
2961.74,
2961.89,
2962.05,
2962.2,
2962.35,
2962.5,
2962.66,
2962.81,
2962.96,
2963.11,
2963.27,
2963.42,
2963.57,
2963.72,
2963.88,
2964.03,
2964.18,
2964.33,
2964.48,
2964.64,
2964.79,
2964.94,
2965.09,
2965.25,
2965.4,
2965.55,
2965.7,
2965.86,
2966.01,
2966.16,
2966.31,
2966.47,
2966.62,
2966.77,
2966.92,
2967.08,
2967.23,
2967.38,
2967.53,
2967.69,
2967.84,
2967.99,
2968.14,
2968.29,
2968.45,
2968.6,
2968.75,
2968.9,
2969.06,
2969.21,
2969.36,
2969.51,
2969.67,
2969.82,
2969.97,
2970.12,
2970.28,
2970.43,
2970.58,
2970.73,
2970.89,
2971.04,
2971.19,
2971.34,
2971.5,
2971.65,
2971.8,
2971.95,
2972.1,
2972.26,
2972.41,
2972.56,
2972.71,
2972.87,
2973.02,
2973.17,
2973.32,
2973.48,
2973.63,
2973.78,
2973.93,
2974.09,
2974.24,
2974.39,
2974.54,
2974.7,
2974.85,
2975,
2975.15,
2975.31,
2975.46,
2975.61,
2975.76,
2975.91,
2976.07,
2976.22,
2976.37,
2976.52,
2976.68,
2976.83,
2976.98,
2977.13,
2977.29,
2977.44,
2977.59,
2977.74,
2977.9,
2978.05,
2978.2,
2978.35,
2978.51,
2978.66,
2978.81,
2978.96,
2979.12,
2979.27,
2979.42,
2979.57,
2979.72,
2979.88,
2980.03,
2980.18,
2980.33,
2980.49,
2980.64,
2980.79,
2980.94,
2981.1,
2981.25,
2981.4,
2981.55,
2981.71,
2981.86,
2982.01,
2982.16,
2982.32,
2982.47,
2982.62,
2982.77,
2982.93,
2983.08,
2983.23,
2983.38,
2983.53,
2983.69,
2983.84,
2983.99,
2984.14,
2984.3,
2984.45,
2984.6,
2984.75,
2984.91,
2985.06,
2985.21,
2985.36,
2985.52,
2985.67,
2985.82,
2985.97,
2986.13,
2986.28,
2986.43,
2986.58,
2986.74,
2986.89,
2987.04,
2987.19,
2987.34,
2987.5,
2987.65,
2987.8,
2987.95,
2988.11,
2988.26,
2988.41,
2988.56,
2988.72,
2988.87,
2989.02,
2989.17,
2989.33,
2989.48,
2989.63,
2989.78,
2989.94,
2990.09,
2990.24,
2990.39,
2990.55,
2990.7,
2990.85,
2991,
2991.15,
2991.31,
2991.46,
2991.61,
2991.76,
2991.92,
2992.07,
2992.22,
2992.37,
2992.53,
2992.68,
2992.83,
2992.98,
2993.14,
2993.29,
2993.44,
2993.59,
2993.75,
2993.9,
2994.05,
2994.2,
2994.36,
2994.51,
2994.66,
2994.81,
2994.96,
2995.12,
2995.27,
2995.42,
2995.57,
2995.73,
2995.88,
2996.03,
2996.18,
2996.34,
2996.49,
2996.64,
2996.79,
2996.95,
2997.1,
2997.25,
2997.4,
2997.56,
2997.71,
2997.86,
2998.01,
2998.17,
2998.32,
2998.47,
2998.62,
2998.77,
2998.93,
2999.08,
2999.23,
2999.38,
2999.54,
2999.69,
2999.84,
2999.99,
3000.15,
3000.3,
3000.45,
3000.6,
3000.76,
3000.91,
3001.06,
3001.21,
3001.37,
3001.52,
3001.67,
